region,subregion,country,area,country_area,date,confirmed_cases,deaths,recovered,population,lat,long,lat_long_flag,pop_flag,active,confirmed_cases_rate,deaths_rate,recovered_rate,active_rate,C_xs_T,devt_time
Eastern And South-Eastern Asia,Eastern Asia,China,Anhui,China - Anhui,21/03/2020,990,6,984,64.872245,31.8257,117.2264,1,1,0,15.260763598,0.006060606,0.993939394,0.000000000,1,48 
Eastern And South-Eastern Asia,Eastern Asia,China,Anhui,China - Anhui,22/03/2020,990,6,984,64.872245,31.8257,117.2264,1,1,0,15.260763598,0.006060606,0.993939394,0.000000000,1,49 
Eastern And South-Eastern Asia,Eastern Asia,China,Anhui,China - Anhui,23/03/2020,990,6,984,64.872245,31.8257,117.2264,1,1,0,15.260763598,0.006060606,0.993939394,0.000000000,1,50 
Eastern And South-Eastern Asia,Eastern Asia,China,Anhui,China - Anhui,24/03/2020,990,6,984,64.872245,31.8257,117.2264,1,1,0,15.260763598,0.006060606,0.993939394,0.000000000,1,51 
Eastern And South-Eastern Asia,Eastern Asia,China,Anhui,China - Anhui,25/03/2020,990,6,984,64.872245,31.8257,117.2264,1,1,0,15.260763598,0.006060606,0.993939394,0.000000000,1,52 
Eastern And South-Eastern Asia,Eastern Asia,China,Anhui,China - Anhui,26/03/2020,990,6,984,64.872245,31.8257,117.2264,1,1,0,15.260763598,0.006060606,0.993939394,0.000000000,1,53 
Eastern And South-Eastern Asia,Eastern Asia,China,Anhui,China - Anhui,27/03/2020,990,6,984,64.872245,31.8257,117.2264,1,1,0,15.260763598,0.006060606,0.993939394,0.000000000,1,54 
Eastern And South-Eastern Asia,Eastern Asia,China,Anhui,China - Anhui,28/03/2020,990,6,984,64.872245,31.8257,117.2264,1,1,0,15.260763598,0.006060606,0.993939394,0.000000000,1,55 
Eastern And South-Eastern Asia,Eastern Asia,China,Anhui,China - Anhui,29/03/2020,990,6,984,64.872245,31.8257,117.2264,1,1,0,15.260763598,0.006060606,0.993939394,0.000000000,1,56 
Eastern And South-Eastern Asia,Eastern Asia,China,Anhui,China - Anhui,30/03/2020,990,6,984,64.872245,31.8257,117.2264,1,1,0,15.260763598,0.006060606,0.993939394,0.000000000,1,57 
Eastern And South-Eastern Asia,Eastern Asia,China,Anhui,China - Anhui,31/03/2020,990,6,984,64.872245,31.8257,117.2264,1,1,0,15.260763598,0.006060606,0.993939394,0.000000000,1,58 
Eastern And South-Eastern Asia,Eastern Asia,China,Anhui,China - Anhui,01/04/2020,990,6,984,64.872245,31.8257,117.2264,1,1,0,15.260763598,0.006060606,0.993939394,0.000000000,1,59 
Eastern And South-Eastern Asia,Eastern Asia,China,Anhui,China - Anhui,02/04/2020,990,6,984,64.872245,31.8257,117.2264,1,1,0,15.260763598,0.006060606,0.993939394,0.000000000,1,60 
Eastern And South-Eastern Asia,Eastern Asia,China,Anhui,China - Anhui,03/04/2020,990,6,984,64.872245,31.8257,117.2264,1,1,0,15.260763598,0.006060606,0.993939394,0.000000000,1,61 
Eastern And South-Eastern Asia,Eastern Asia,China,Anhui,China - Anhui,04/04/2020,990,6,984,64.872245,31.8257,117.2264,1,1,0,15.260763598,0.006060606,0.993939394,0.000000000,1,62 
Eastern And South-Eastern Asia,Eastern Asia,China,Anhui,China - Anhui,05/04/2020,990,6,984,64.872245,31.8257,117.2264,1,1,0,15.260763598,0.006060606,0.993939394,0.000000000,1,63 
Eastern And South-Eastern Asia,Eastern Asia,China,Anhui,China - Anhui,06/04/2020,990,6,984,64.872245,31.8257,117.2264,1,1,0,15.260763598,0.006060606,0.993939394,0.000000000,1,64 
Eastern And South-Eastern Asia,Eastern Asia,China,Anhui,China - Anhui,07/04/2020,990,6,984,64.872245,31.8257,117.2264,1,1,0,15.260763598,0.006060606,0.993939394,0.000000000,1,65 
Eastern And South-Eastern Asia,Eastern Asia,China,Anhui,China - Anhui,08/04/2020,990,6,984,64.872245,31.8257,117.2264,1,1,0,15.260763598,0.006060606,0.993939394,0.000000000,1,66 
Eastern And South-Eastern Asia,Eastern Asia,China,Anhui,China - Anhui,09/04/2020,991,6,984,64.872245,31.8257,117.2264,1,1,1,15.276178511,0.006054490,0.992936428,0.001009082,1,67 
Eastern And South-Eastern Asia,Eastern Asia,China,Anhui,China - Anhui,10/04/2020,991,6,984,64.872245,31.8257,117.2264,1,1,1,15.276178511,0.006054490,0.992936428,0.001009082,1,68 
Eastern And South-Eastern Asia,Eastern Asia,China,Anhui,China - Anhui,11/04/2020,991,6,984,64.872245,31.8257,117.2264,1,1,1,15.276178511,0.006054490,0.992936428,0.001009082,1,69 
Eastern And South-Eastern Asia,Eastern Asia,China,Anhui,China - Anhui,12/04/2020,991,6,984,64.872245,31.8257,117.2264,1,1,1,15.276178511,0.006054490,0.992936428,0.001009082,1,70 
Eastern And South-Eastern Asia,Eastern Asia,China,Anhui,China - Anhui,13/04/2020,991,6,984,64.872245,31.8257,117.2264,1,1,1,15.276178511,0.006054490,0.992936428,0.001009082,1,71 
Eastern And South-Eastern Asia,Eastern Asia,China,Anhui,China - Anhui,14/04/2020,991,6,984,64.872245,31.8257,117.2264,1,1,1,15.276178511,0.006054490,0.992936428,0.001009082,1,72 
Eastern And South-Eastern Asia,Eastern Asia,China,Anhui,China - Anhui,15/04/2020,991,6,984,64.872245,31.8257,117.2264,1,1,1,15.276178511,0.006054490,0.992936428,0.001009082,1,73 
Eastern And South-Eastern Asia,Eastern Asia,China,Anhui,China - Anhui,16/04/2020,991,6,984,64.872245,31.8257,117.2264,1,1,1,15.276178511,0.006054490,0.992936428,0.001009082,1,74 
Eastern And South-Eastern Asia,Eastern Asia,China,Anhui,China - Anhui,17/04/2020,991,6,984,64.872245,31.8257,117.2264,1,1,1,15.276178511,0.006054490,0.992936428,0.001009082,1,75 
Eastern And South-Eastern Asia,Eastern Asia,China,Anhui,China - Anhui,18/04/2020,991,6,984,64.872245,31.8257,117.2264,1,1,1,15.276178511,0.006054490,0.992936428,0.001009082,1,76 
Eastern And South-Eastern Asia,Eastern Asia,China,Anhui,China - Anhui,19/04/2020,991,6,984,64.872245,31.8257,117.2264,1,1,1,15.276178511,0.006054490,0.992936428,0.001009082,1,77 
Eastern And South-Eastern Asia,Eastern Asia,China,Anhui,China - Anhui,20/04/2020,991,6,984,64.872245,31.8257,117.2264,1,1,1,15.276178511,0.006054490,0.992936428,0.001009082,1,78 
Eastern And South-Eastern Asia,Eastern Asia,China,Anhui,China - Anhui,21/04/2020,991,6,984,64.872245,31.8257,117.2264,1,1,1,15.276178511,0.006054490,0.992936428,0.001009082,1,79 
Eastern And South-Eastern Asia,Eastern Asia,China,Anhui,China - Anhui,22/04/2020,991,6,984,64.872245,31.8257,117.2264,1,1,1,15.276178511,0.006054490,0.992936428,0.001009082,1,80 
Eastern And South-Eastern Asia,Eastern Asia,China,Anhui,China - Anhui,23/04/2020,991,6,984,64.872245,31.8257,117.2264,1,1,1,15.276178511,0.006054490,0.992936428,0.001009082,1,81 
Eastern And South-Eastern Asia,Eastern Asia,China,Anhui,China - Anhui,24/04/2020,991,6,985,64.872245,31.8257,117.2264,1,1,0,15.276178511,0.006054490,0.993945510,0.000000000,1,82 
Eastern And South-Eastern Asia,Eastern Asia,China,Anhui,China - Anhui,25/04/2020,991,6,985,64.872245,31.8257,117.2264,1,1,0,15.276178511,0.006054490,0.993945510,0.000000000,1,83 
Eastern And South-Eastern Asia,Eastern Asia,China,Anhui,China - Anhui,26/04/2020,991,6,985,64.872245,31.8257,117.2264,1,1,0,15.276178511,0.006054490,0.993945510,0.000000000,1,84 
Eastern And South-Eastern Asia,Eastern Asia,China,Anhui,China - Anhui,27/04/2020,991,6,985,64.872245,31.8257,117.2264,1,1,0,15.276178511,0.006054490,0.993945510,0.000000000,1,85 
Eastern And South-Eastern Asia,Eastern Asia,China,Anhui,China - Anhui,28/04/2020,991,6,985,64.872245,31.8257,117.2264,1,1,0,15.276178511,0.006054490,0.993945510,0.000000000,1,86 
Eastern And South-Eastern Asia,Eastern Asia,China,Anhui,China - Anhui,29/04/2020,991,6,985,64.872245,31.8257,117.2264,1,1,0,15.276178511,0.006054490,0.993945510,0.000000000,1,87 
Eastern And South-Eastern Asia,Eastern Asia,China,Anhui,China - Anhui,30/04/2020,991,6,985,64.872245,31.8257,117.2264,1,1,0,15.276178511,0.006054490,0.993945510,0.000000000,1,88 
Eastern And South-Eastern Asia,Eastern Asia,China,Anhui,China - Anhui,01/05/2020,991,6,985,64.872245,31.8257,117.2264,1,1,0,15.276178511,0.006054490,0.993945510,0.000000000,1,89 
Eastern And South-Eastern Asia,Eastern Asia,China,Anhui,China - Anhui,02/05/2020,991,6,985,64.872245,31.8257,117.2264,1,1,0,15.276178511,0.006054490,0.993945510,0.000000000,1,90 
Eastern And South-Eastern Asia,Eastern Asia,China,Anhui,China - Anhui,03/05/2020,991,6,985,64.872245,31.8257,117.2264,1,1,0,15.276178511,0.006054490,0.993945510,0.000000000,1,91 
Eastern And South-Eastern Asia,Eastern Asia,China,Anhui,China - Anhui,04/05/2020,991,6,985,64.872245,31.8257,117.2264,1,1,0,15.276178511,0.006054490,0.993945510,0.000000000,1,92 
Eastern And South-Eastern Asia,Eastern Asia,China,Anhui,China - Anhui,05/05/2020,991,6,985,64.872245,31.8257,117.2264,1,1,0,15.276178511,0.006054490,0.993945510,0.000000000,1,93 
Eastern And South-Eastern Asia,Eastern Asia,China,Anhui,China - Anhui,06/05/2020,991,6,985,64.872245,31.8257,117.2264,1,1,0,15.276178511,0.006054490,0.993945510,0.000000000,1,94 
Eastern And South-Eastern Asia,Eastern Asia,China,Anhui,China - Anhui,07/05/2020,991,6,985,64.872245,31.8257,117.2264,1,1,0,15.276178511,0.006054490,0.993945510,0.000000000,1,95 
Eastern And South-Eastern Asia,Eastern Asia,China,Anhui,China - Anhui,08/05/2020,991,6,985,64.872245,31.8257,117.2264,1,1,0,15.276178511,0.006054490,0.993945510,0.000000000,1,96 
Eastern And South-Eastern Asia,Eastern Asia,China,Beijing,China - Beijing,22/01/2020,14,0,0,22.516010,40.1824,116.4142,1,1,14,0.621779782,0.000000000,0.000000000,1.000000000,0,-8 
Eastern And South-Eastern Asia,Eastern Asia,China,Beijing,China - Beijing,23/01/2020,22,0,0,22.516010,40.1824,116.4142,1,1,22,0.977082515,0.000000000,0.000000000,1.000000000,0,-7 
Eastern And South-Eastern Asia,Eastern Asia,China,Beijing,China - Beijing,24/01/2020,36,0,1,22.516010,40.1824,116.4142,1,1,35,1.598862297,0.000000000,0.027777778,0.972222222,0,-6 
Eastern And South-Eastern Asia,Eastern Asia,China,Beijing,China - Beijing,25/01/2020,41,0,2,22.516010,40.1824,116.4142,1,1,39,1.820926505,0.000000000,0.048780488,0.951219512,0,-5 
Eastern And South-Eastern Asia,Eastern Asia,China,Beijing,China - Beijing,26/01/2020,68,0,2,22.516010,40.1824,116.4142,1,1,66,3.020073228,0.000000000,0.029411765,0.970588235,0,-4 
Eastern And South-Eastern Asia,Eastern Asia,China,Beijing,China - Beijing,27/01/2020,80,1,2,22.516010,40.1824,116.4142,1,1,77,3.553027327,0.012500000,0.025000000,0.962500000,0,-3 
Eastern And South-Eastern Asia,Eastern Asia,China,Beijing,China - Beijing,28/01/2020,91,1,4,22.516010,40.1824,116.4142,1,1,86,4.041568585,0.010989011,0.043956044,0.945054945,0,-2 
Eastern And South-Eastern Asia,Eastern Asia,China,Beijing,China - Beijing,29/01/2020,111,1,4,22.516010,40.1824,116.4142,1,1,106,4.929825417,0.009009009,0.036036036,0.954954955,0,-1 
Eastern And South-Eastern Asia,Eastern Asia,China,Beijing,China - Beijing,30/01/2020,114,1,4,22.516010,40.1824,116.4142,1,1,109,5.063063942,0.008771930,0.035087719,0.956140351,1,0 
Eastern And South-Eastern Asia,Eastern Asia,China,Beijing,China - Beijing,31/01/2020,139,1,5,22.516010,40.1824,116.4142,1,1,133,6.173384981,0.007194245,0.035971223,0.956834532,1,1 
Eastern And South-Eastern Asia,Eastern Asia,China,Beijing,China - Beijing,01/02/2020,168,1,9,22.516010,40.1824,116.4142,1,1,158,7.461357388,0.005952381,0.053571429,0.940476190,1,2 
Eastern And South-Eastern Asia,Eastern Asia,China,Beijing,China - Beijing,02/02/2020,191,1,9,22.516010,40.1824,116.4142,1,1,181,8.482852744,0.005235602,0.047120419,0.947643979,1,3 
Eastern And South-Eastern Asia,Eastern Asia,China,Beijing,China - Beijing,03/02/2020,212,1,12,22.516010,40.1824,116.4142,1,1,199,9.415522418,0.004716981,0.056603774,0.938679245,1,4 
Eastern And South-Eastern Asia,Eastern Asia,China,Beijing,China - Beijing,04/02/2020,228,1,23,22.516010,40.1824,116.4142,1,1,204,10.126127883,0.004385965,0.100877193,0.894736842,1,5 
Eastern And South-Eastern Asia,Eastern Asia,China,Beijing,China - Beijing,05/02/2020,253,1,24,22.516010,40.1824,116.4142,1,1,228,11.236448923,0.003952569,0.094861660,0.901185771,1,6 
Eastern And South-Eastern Asia,Eastern Asia,China,Beijing,China - Beijing,06/02/2020,274,1,31,22.516010,40.1824,116.4142,1,1,242,12.169118596,0.003649635,0.113138686,0.883211679,1,7 
Eastern And South-Eastern Asia,Eastern Asia,China,Beijing,China - Beijing,07/02/2020,297,1,33,22.516010,40.1824,116.4142,1,1,263,13.190613953,0.003367003,0.111111111,0.885521886,1,8 
Eastern And South-Eastern Asia,Eastern Asia,China,Beijing,China - Beijing,08/02/2020,315,2,34,22.516010,40.1824,116.4142,1,1,279,13.990045102,0.006349206,0.107936508,0.885714286,1,9 
Eastern And South-Eastern Asia,Eastern Asia,China,Beijing,China - Beijing,09/02/2020,326,2,37,22.516010,40.1824,116.4142,1,1,287,14.478586359,0.006134969,0.113496933,0.880368098,1,10 
Eastern And South-Eastern Asia,Eastern Asia,China,Beijing,China - Beijing,10/02/2020,337,2,44,22.516010,40.1824,116.4142,1,1,291,14.967127617,0.005934718,0.130563798,0.863501484,1,11 
Eastern And South-Eastern Asia,Eastern Asia,China,Beijing,China - Beijing,11/02/2020,342,3,48,22.516010,40.1824,116.4142,1,1,291,15.189191825,0.008771930,0.140350877,0.850877193,1,12 
Eastern And South-Eastern Asia,Eastern Asia,China,Beijing,China - Beijing,12/02/2020,352,3,56,22.516010,40.1824,116.4142,1,1,293,15.633320241,0.008522727,0.159090909,0.832386364,1,13 
Eastern And South-Eastern Asia,Eastern Asia,China,Beijing,China - Beijing,13/02/2020,366,3,69,22.516010,40.1824,116.4142,1,1,294,16.255100023,0.008196721,0.188524590,0.803278689,1,14 
Eastern And South-Eastern Asia,Eastern Asia,China,Beijing,China - Beijing,14/02/2020,372,3,80,22.516010,40.1824,116.4142,1,1,289,16.521577072,0.008064516,0.215053763,0.776881720,1,15 
Eastern And South-Eastern Asia,Eastern Asia,China,Beijing,China - Beijing,15/02/2020,375,4,98,22.516010,40.1824,116.4142,1,1,273,16.654815597,0.010666667,0.261333333,0.728000000,1,16 
Eastern And South-Eastern Asia,Eastern Asia,China,Beijing,China - Beijing,16/02/2020,380,4,108,22.516010,40.1824,116.4142,1,1,268,16.876879805,0.010526316,0.284210526,0.705263158,1,17 
Eastern And South-Eastern Asia,Eastern Asia,China,Beijing,China - Beijing,17/02/2020,381,4,114,22.516010,40.1824,116.4142,1,1,263,16.921292647,0.010498688,0.299212598,0.690288714,1,18 
Eastern And South-Eastern Asia,Eastern Asia,China,Beijing,China - Beijing,18/02/2020,387,4,122,22.516010,40.1824,116.4142,1,1,261,17.187769696,0.010335917,0.315245478,0.674418605,1,19 
Eastern And South-Eastern Asia,Eastern Asia,China,Beijing,China - Beijing,19/02/2020,393,4,145,22.516010,40.1824,116.4142,1,1,244,17.454246746,0.010178117,0.368956743,0.620865140,1,20 
Eastern And South-Eastern Asia,Eastern Asia,China,Beijing,China - Beijing,20/02/2020,395,4,153,22.516010,40.1824,116.4142,1,1,238,17.543072429,0.010126582,0.387341772,0.602531646,1,21 
Eastern And South-Eastern Asia,Eastern Asia,China,Beijing,China - Beijing,21/02/2020,396,4,169,22.516010,40.1824,116.4142,1,1,223,17.587485271,0.010101010,0.426767677,0.563131313,1,22 
Eastern And South-Eastern Asia,Eastern Asia,China,Beijing,China - Beijing,22/02/2020,399,4,178,22.516010,40.1824,116.4142,1,1,217,17.720723795,0.010025063,0.446115288,0.543859649,1,23 
Eastern And South-Eastern Asia,Eastern Asia,China,Beijing,China - Beijing,23/02/2020,399,4,189,22.516010,40.1824,116.4142,1,1,206,17.720723795,0.010025063,0.473684211,0.516290727,1,24 
Eastern And South-Eastern Asia,Eastern Asia,China,Beijing,China - Beijing,24/02/2020,399,4,198,22.516010,40.1824,116.4142,1,1,197,17.720723795,0.010025063,0.496240602,0.493734336,1,25 
Eastern And South-Eastern Asia,Eastern Asia,China,Beijing,China - Beijing,25/02/2020,400,4,215,22.516010,40.1824,116.4142,1,1,181,17.765136637,0.010000000,0.537500000,0.452500000,1,26 
Eastern And South-Eastern Asia,Eastern Asia,China,Beijing,China - Beijing,26/02/2020,400,4,235,22.516010,40.1824,116.4142,1,1,161,17.765136637,0.010000000,0.587500000,0.402500000,1,27 
Eastern And South-Eastern Asia,Eastern Asia,China,Beijing,China - Beijing,27/02/2020,410,5,248,22.516010,40.1824,116.4142,1,1,157,18.209265053,0.012195122,0.604878049,0.382926829,1,28 
Eastern And South-Eastern Asia,Eastern Asia,China,Beijing,China - Beijing,28/02/2020,410,7,257,22.516010,40.1824,116.4142,1,1,146,18.209265053,0.017073171,0.626829268,0.356097561,1,29 
Eastern And South-Eastern Asia,Eastern Asia,China,Beijing,China - Beijing,29/02/2020,411,8,271,22.516010,40.1824,116.4142,1,1,132,18.253677894,0.019464720,0.659367397,0.321167883,1,30 
Eastern And South-Eastern Asia,Eastern Asia,China,Beijing,China - Beijing,01/03/2020,413,8,276,22.516010,40.1824,116.4142,1,1,129,18.342503578,0.019370460,0.668280872,0.312348668,1,31 
Eastern And South-Eastern Asia,Eastern Asia,China,Beijing,China - Beijing,02/03/2020,414,8,282,22.516010,40.1824,116.4142,1,1,124,18.386916419,0.019323671,0.681159420,0.299516908,1,32 
Eastern And South-Eastern Asia,Eastern Asia,China,Beijing,China - Beijing,03/03/2020,414,8,288,22.516010,40.1824,116.4142,1,1,118,18.386916419,0.019323671,0.695652174,0.285024155,1,33 
Eastern And South-Eastern Asia,Eastern Asia,China,Beijing,China - Beijing,04/03/2020,418,8,297,22.516010,40.1824,116.4142,1,1,113,18.564567786,0.019138756,0.710526316,0.270334928,1,34 
Eastern And South-Eastern Asia,Eastern Asia,China,Beijing,China - Beijing,05/03/2020,418,8,297,22.516010,40.1824,116.4142,1,1,113,18.564567786,0.019138756,0.710526316,0.270334928,1,35 
Eastern And South-Eastern Asia,Eastern Asia,China,Beijing,China - Beijing,06/03/2020,422,8,299,22.516010,40.1824,116.4142,1,1,115,18.742219152,0.018957346,0.708530806,0.272511848,1,36 
Eastern And South-Eastern Asia,Eastern Asia,China,Beijing,China - Beijing,07/03/2020,426,8,303,22.516010,40.1824,116.4142,1,1,115,18.919870518,0.018779343,0.711267606,0.269953052,1,37 
Eastern And South-Eastern Asia,Eastern Asia,China,Beijing,China - Beijing,08/03/2020,428,8,308,22.516010,40.1824,116.4142,1,1,112,19.008696202,0.018691589,0.719626168,0.261682243,1,38 
Eastern And South-Eastern Asia,Eastern Asia,China,Beijing,China - Beijing,09/03/2020,428,8,315,22.516010,40.1824,116.4142,1,1,105,19.008696202,0.018691589,0.735981308,0.245327103,1,39 
Eastern And South-Eastern Asia,Eastern Asia,China,Beijing,China - Beijing,10/03/2020,429,8,320,22.516010,40.1824,116.4142,1,1,101,19.053109043,0.018648019,0.745920746,0.235431235,1,40 
Eastern And South-Eastern Asia,Eastern Asia,China,Beijing,China - Beijing,11/03/2020,435,8,326,22.516010,40.1824,116.4142,1,1,101,19.319586093,0.018390805,0.749425287,0.232183908,1,41 
Eastern And South-Eastern Asia,Eastern Asia,China,Beijing,China - Beijing,12/03/2020,435,8,334,22.516010,40.1824,116.4142,1,1,93,19.319586093,0.018390805,0.767816092,0.213793103,1,42 
Eastern And South-Eastern Asia,Eastern Asia,China,Beijing,China - Beijing,13/03/2020,436,8,342,22.516010,40.1824,116.4142,1,1,86,19.363998934,0.018348624,0.784403670,0.197247706,1,43 
Eastern And South-Eastern Asia,Eastern Asia,China,Beijing,China - Beijing,14/03/2020,437,8,349,22.516010,40.1824,116.4142,1,1,80,19.408411776,0.018306636,0.798627002,0.183066362,1,44 
Eastern And South-Eastern Asia,Eastern Asia,China,Beijing,China - Beijing,15/03/2020,442,8,353,22.516010,40.1824,116.4142,1,1,81,19.630475984,0.018099548,0.798642534,0.183257919,1,45 
Eastern And South-Eastern Asia,Eastern Asia,China,Beijing,China - Beijing,16/03/2020,452,8,360,22.516010,40.1824,116.4142,1,1,84,20.074604400,0.017699115,0.796460177,0.185840708,1,46 
Eastern And South-Eastern Asia,Eastern Asia,China,Beijing,China - Beijing,17/03/2020,456,8,369,22.516010,40.1824,116.4142,1,1,79,20.252255766,0.017543860,0.809210526,0.173245614,1,47 
Eastern And South-Eastern Asia,Eastern Asia,China,Beijing,China - Beijing,18/03/2020,469,8,378,22.516010,40.1824,116.4142,1,1,83,20.829622707,0.017057569,0.805970149,0.176972281,1,48 
Eastern And South-Eastern Asia,Eastern Asia,China,Beijing,China - Beijing,19/03/2020,480,8,380,22.516010,40.1824,116.4142,1,1,92,21.318163964,0.016666667,0.791666667,0.191666667,1,49 
